event_id,user_id,timestamp,device_type,browser,is_vpn,failed_logins,session_duration,bytes_sent,bytes_received,ip,success,label
15625,462,2025-01-09 18:40:00,mobile,edge,1,2,442.7241776461364,18975.527637816667,119059.7867432609,10.24.200.126,1,0
15626,1079,2025-02-22 16:22:00,mobile,chrome,0,1,14.873046536837997,7587.347432585541,28456.041214914767,10.24.115.134,1,0
15627,1009,2025-01-25 05:41:00,mobile,chrome,1,2,29.283441490489338,5984.953129187003,27769.668893431524,10.225.187.209,1,0
15628,259,2025-01-28 15:05:00,mobile,edge,0,3,54.27753938514402,25084.099497419895,89565.43027394153,10.179.34.110,1,0
15629,20,2025-01-26 13:50:00,desktop,edge,1,0,240.30025181901746,51029.52153859517,15351.310935632133,10.8.105.46,1,0
15630,1675,2025-01-09 01:45:00,desktop,chrome,0,1,267.74731706618576,19109.056461741136,11963.92127588183,10.51.3.9,1,0
15631,489,2025-02-13 06:47:00,desktop,chrome,1,0,184.35252906405495,29365.654721722265,58123.02768149199,10.199.251.16,0,0
15632,1503,2025-01-15 08:20:00,desktop,edge,0,2,10.62388094772608,46625.74078207014,9295.576939168302,10.149.147.2,1,0
15633,347,2025-01-14 23:44:00,mobile,chrome,0,0,3.6872632460501524,5041.895901455492,19558.467703262973,10.202.163.206,1,0
15634,571,2025-02-15 08:12:00,desktop,safari,0,2,33.37354555784774,36539.98653672711,25238.80147467971,10.74.229.209,1,0
15635,34,2025-02-12 18:29:00,tablet,chrome,1,3,144.45105831558612,25747.081001986044,23629.212823382437,10.89.92.234,1,0
15636,1068,2025-02-19 14:21:00,desktop,safari,0,1,85.34188070143698,11769.159851271796,28845.06726568844,10.167.177.157,0,0
15637,1034,2025-02-12 08:50:00,mobile,firefox,0,4,139.15894400685897,38656.463828679065,63601.19889355115,10.54.44.189,1,0
15638,1155,2025-01-03 08:58:00,tablet,safari,0,1,452.0978005491544,9348.588132749268,138613.23890711856,10.99.7.184,1,0
15639,1498,2025-01-26 00:48:00,desktop,chrome,1,2,114.09882235037816,17629.822110104822,11748.983816528898,10.73.166.34,1,0
15640,1333,2025-01-25 14:26:00,desktop,edge,0,0,322.13709290221124,40665.71457017474,36272.6568914399,10.158.61.18,1,0
15641,405,2025-01-20 06:57:00,mobile,chrome,0,2,256.69531177458447,31134.999238474356,25379.15669100575,10.152.83.243,1,0
15642,838,2025-01-30 15:36:00,desktop,chrome,1,0,64.00856576141923,17456.55599088384,34337.99601013531,10.197.33.37,1,0
15643,153,2025-01-30 19:54:00,desktop,safari,0,1,353.6812598888757,19761.494359962704,21203.255188283223,10.150.8.147,1,0
15644,1306,2025-02-06 21:38:00,desktop,chrome,0,0,180.54062550817204,26676.989264423377,10796.312418182004,10.201.17.189,0,0
15645,793,2025-02-27 14:23:00,mobile,chrome,0,1,158.28066512455575,12320.139399537647,44635.50639252595,10.185.26.129,1,0
15646,339,2025-02-09 00:53:00,mobile,firefox,0,2,26.78453999058693,15802.901788972718,12396.58431058283,10.148.89.55,0,0
15647,1756,2025-02-25 23:00:00,tablet,safari,0,1,232.53216658717844,2048.3059237061307,45143.78542311449,10.229.116.99,1,0
15648,943,2025-02-19 20:00:00,desktop,firefox,1,0,128.70007568564057,43261.75376050413,70121.84686269358,10.16.185.193,1,0
15649,106,2025-02-14 01:09:00,desktop,chrome,0,0,22.845582142529228,126879.82762059859,6037.261937606372,10.249.158.3,1,0
15650,189,2025-01-17 09:40:00,desktop,chrome,0,1,69.33947800367288,36016.46797757597,57836.80734514165,10.107.98.146,0,0
15651,584,2025-02-04 16:10:00,mobile,chrome,0,0,46.21455863553468,13628.0751471186,11110.11004669347,10.171.226.45,1,0
15652,1883,2025-01-07 17:10:00,desktop,firefox,0,1,112.1318277970404,43288.609184555775,2060.1076060780406,10.60.186.16,1,0
15653,197,2025-02-25 10:21:00,mobile,chrome,0,0,156.38129352859102,81924.17761717206,39265.88516363661,10.251.98.255,1,0
15654,803,2025-01-12 04:32:00,mobile,safari,1,2,53.86892822004349,2894.8533534217736,25246.02219030414,10.161.193.112,1,0
15655,796,2025-01-15 07:30:00,mobile,edge,0,2,215.03831877507398,21575.348927135634,39686.20049736209,10.177.44.78,1,0
15656,1235,2025-02-26 05:03:00,mobile,safari,0,3,130.0923725422349,73490.12494894865,18238.608272466674,10.82.83.161,1,0
15657,1199,2025-01-08 07:21:00,desktop,chrome,0,3,24.595589221687202,9467.842456753426,4423.529069188063,10.253.175.179,1,0
15658,980,2025-02-02 19:13:00,desktop,chrome,0,1,88.04807307387651,5671.665616706633,65133.84050159314,10.114.169.251,1,0
15659,1614,2025-02-04 11:23:00,mobile,chrome,0,1,60.6529939674966,9983.586843423052,16410.84053339099,10.109.196.15,0,0
15660,54,2025-01-14 03:29:00,desktop,firefox,0,0,91.36444733571649,17731.59583478238,94988.27707153122,10.132.135.98,1,0
15661,787,2025-01-24 09:11:00,mobile,safari,0,1,126.29341376418932,36216.161239143796,12647.11861756369,10.60.109.99,1,0
15662,126,2025-02-17 03:38:00,tablet,safari,0,0,258.3231621285684,25945.77633267542,91409.56066930652,10.28.84.202,0,0
15663,602,2025-02-12 16:34:00,mobile,chrome,0,1,602.8463914206188,10986.765240309462,7773.2742889603915,10.94.245.77,1,0
15664,530,2025-02-05 05:17:00,mobile,chrome,0,3,246.5320032847134,38525.29860433722,14365.527230991815,10.100.186.169,1,0
15665,1768,2025-02-02 15:17:00,desktop,firefox,0,0,89.53175979030786,33005.220600153916,19805.451491255222,10.16.233.43,1,0
15666,1350,2025-01-23 00:57:00,mobile,chrome,0,0,41.80580290366819,36229.43929291578,23919.495707021324,10.167.91.227,1,0
15667,480,2025-02-07 09:56:00,desktop,firefox,1,2,145.64893572290651,19568.917443079063,17066.863339737276,10.116.194.179,1,0
15668,1283,2025-01-02 02:21:00,desktop,safari,0,0,111.53280681585376,37861.34873770364,122533.46712832683,10.173.253.148,0,0
15669,1665,2025-01-05 05:13:00,mobile,firefox,0,0,2.8853283920773434,54231.59856018975,33750.189901848375,10.147.29.125,1,0
15670,376,2025-02-16 23:12:00,desktop,chrome,0,3,9.1157469789254,44328.2569128516,45755.70386344424,10.166.157.151,1,0
15671,1130,2025-01-11 11:00:00,desktop,safari,0,4,137.9012850789775,26262.81689290004,53346.50594442073,10.52.72.154,1,0
15672,978,2025-02-13 01:06:00,mobile,chrome,1,1,9.995525933625041,28927.922885469918,78006.1916503272,10.221.89.10,1,0
15673,1829,2025-01-01 23:17:00,desktop,chrome,0,3,27.995889138994563,31904.129335366877,120696.30768567459,10.196.232.196,1,0
15674,735,2025-01-16 17:26:00,tablet,firefox,0,0,96.3234973266122,96941.34397402089,41808.08801545636,10.64.120.154,1,0
15675,1358,2025-02-26 06:56:00,mobile,chrome,0,0,123.17190241415902,39137.77588372292,4263.7195380777675,10.115.153.82,1,0
15676,1138,2025-01-16 22:29:00,mobile,safari,0,1,27.507528858942685,37263.95451412399,47997.07538265946,10.186.168.170,1,0
15677,646,2025-02-28 23:08:00,mobile,chrome,0,0,194.56360191036003,108516.77080888594,4989.63444842832,10.185.192.119,1,0
15678,670,2025-01-17 06:56:00,desktop,safari,0,0,18.06737287199462,38938.07123594517,45988.41432891329,10.224.169.58,1,0
15679,1724,2025-02-08 03:54:00,tablet,edge,1,2,163.7271909708317,9338.272796976966,7987.393841574557,10.46.153.33,1,0
15680,1793,2025-02-10 05:24:00,desktop,chrome,1,2,49.883848012013644,21686.330696512654,33619.26056065125,10.88.209.15,1,0
15681,521,2025-02-08 00:34:00,desktop,chrome,0,1,12.50553212386706,2875.2102421278373,18730.635970863987,10.77.17.67,1,0
15682,945,2025-01-18 15:36:00,mobile,chrome,0,3,100.8407141303701,6707.83790025141,80280.00591328791,10.201.249.153,1,0
15683,286,2025-02-15 12:41:00,desktop,safari,1,0,35.83582227397245,1265.3539272240503,45011.658430828815,10.249.42.186,1,0
15684,854,2025-01-19 14:55:00,mobile,chrome,1,1,87.06165295779766,136471.01289026518,2801.6159093243873,10.221.84.131,1,0
15685,1736,2025-02-18 20:32:00,mobile,safari,0,2,81.03053259671088,188576.48898328384,32097.562906924915,10.76.84.147,1,0
15686,1407,2025-01-23 14:19:00,mobile,firefox,0,1,24.52003952856552,76266.81472315178,114432.71066992203,10.212.110.170,0,0
15687,972,2025-02-20 05:14:00,desktop,safari,0,1,94.34517871287315,48950.5160772282,30896.911675297742,10.5.140.28,1,0
15688,1562,2025-02-28 19:29:00,desktop,safari,1,1,493.69329908216736,14247.933854768093,66723.72022308291,10.79.76.38,1,0
15689,1106,2025-02-15 07:04:00,desktop,safari,0,0,52.719696413568236,3666.131112948543,26534.744177390912,10.154.130.14,1,0
15690,876,2025-01-28 14:32:00,mobile,chrome,0,2,58.06147738257812,12775.668307721726,15457.902925078623,10.47.242.114,1,0
15691,34,2025-01-26 08:58:00,mobile,safari,0,0,117.78127277107848,19407.06795531102,73853.76020230753,10.197.58.11,0,0
15692,218,2025-01-23 15:25:00,desktop,firefox,0,0,142.55812726199625,8290.401029445531,15677.715234372141,10.198.14.158,1,0
15693,1078,2025-01-22 01:45:00,mobile,firefox,0,0,242.60281757892045,32031.84693652648,26916.976585367644,10.53.130.78,1,0
15694,171,2025-01-29 04:49:00,mobile,safari,0,2,120.40432185057485,14571.07871897424,2651.016425031528,10.88.6.28,1,0
15695,24,2025-01-30 03:31:00,tablet,chrome,0,2,131.79253238832248,4496.741198278235,26578.465422151454,10.103.200.110,1,0
15696,654,2025-02-13 03:39:00,desktop,firefox,0,0,14.978074715754273,103357.42920980118,28455.068959124223,10.82.119.105,1,0
15697,1113,2025-02-23 09:05:00,tablet,chrome,0,1,36.737092211050786,5370.183860972634,29243.583272215023,10.58.229.90,1,0
15698,1466,2025-02-23 00:30:00,desktop,safari,1,2,34.45384086543045,3969.349849452491,23519.242688998576,10.203.116.14,1,0
15699,1932,2025-02-06 06:05:00,desktop,edge,0,3,27.11825208226654,15355.270648333357,16523.086720974803,10.109.177.187,1,1
15700,1308,2025-03-01 10:45:00,mobile,firefox,0,2,117.98201822311644,,9053.041084448434,10.199.231.75,1,0
15701,1951,2025-02-23 14:47:00,desktop,chrome,0,2,4.76114774566034,52061.87880632785,41898.54539724679,10.246.52.233,1,0
15702,576,2025-01-30 03:55:00,mobile,chrome,0,1,141.76574428979544,67537.27491641398,28594.070092330625,10.133.162.52,1,0
15703,1316,2025-01-25 17:38:00,mobile,edge,0,1,56.345283232338375,6960.054497579847,30371.79351817784,10.174.224.235,1,0
15704,9,2025-01-28 14:36:00,desktop,chrome,0,1,149.73919910894037,38686.985788240665,63271.01877759499,10.13.16.229,1,0
15705,272,2025-01-02 09:44:00,mobile,edge,0,1,250.4009627107518,8589.16155910852,70795.11610435093,10.250.245.252,1,0
15706,1286,2025-01-20 19:38:00,mobile,safari,0,0,152.07167772160162,81051.37675094999,5563.42227649493,10.69.253.46,0,0
15707,632,2025-01-23 23:21:00,mobile,chrome,1,0,16.570706470416237,8000.4646761606145,39666.972734493764,10.180.46.33,1,0
15708,1129,2025-02-16 17:53:00,desktop,safari,0,4,68.63060275862946,34561.980134387784,80031.06153307347,10.53.168.168,1,0
15709,1886,2025-01-16 18:05:00,desktop,safari,0,2,34.518650285362234,12245.228158905116,39604.89848223645,10.86.178.10,1,0
15710,1545,2025-02-09 08:02:00,mobile,edge,0,1,154.8952326365603,65125.14874971685,41439.190858898866,10.222.3.17,1,0
15711,704,2025-01-20 07:50:00,desktop,chrome,0,0,142.66444393245936,9721.519976368343,13704.345712881084,10.204.118.161,1,0
15712,1373,2025-01-22 19:14:00,mobile,safari,0,1,32.50960081616036,12561.680937174448,57654.87776267024,10.127.85.172,1,0
15713,1848,2025-01-05 03:18:00,mobile,chrome,1,0,294.320933865201,51693.84350368255,3295.5234968100795,10.138.148.180,1,0
15714,494,2025-02-01 02:42:00,mobile,chrome,0,1,16.71461088245937,5591.314800263759,30630.586469314418,10.147.217.208,1,0
15715,1110,2025-01-06 19:58:00,desktop,chrome,0,0,41.11261546575487,15868.460171274382,6062.70343264446,10.19.58.185,1,0
15716,1466,2025-01-13 08:22:00,mobile,firefox,1,0,179.881864750647,32391.888314845,38806.583485947755,10.68.103.23,1,0
15717,1319,2025-01-31 02:32:00,mobile,chrome,0,1,56.16793736751409,21446.085986686256,9811.013156087622,10.50.222.230,1,0
15718,973,2025-02-11 15:21:00,mobile,edge,0,0,44.93242646567905,35252.26419828076,120410.77224872554,10.28.131.181,1,0
15719,867,2025-01-25 05:55:00,desktop,chrome,0,3,87.22135379236252,69976.34532840912,20871.33924585443,10.37.216.133,1,0
15720,1150,2025-01-16 03:03:00,mobile,firefox,0,1,144.28461837162092,22803.752607262137,14691.428867956272,10.81.223.44,0,0
15721,993,2025-02-23 20:02:00,desktop,edge,0,1,32.20674311707944,13279.790176038174,16890.64650389207,10.187.193.43,1,0
15722,714,2025-01-21 23:20:00,mobile,chrome,0,0,343.90897282702383,34433.08211410859,139443.77933886013,10.64.84.35,1,0
15723,1749,2025-01-20 06:06:00,desktop,chrome,0,1,21.889251935383967,29968.80102116276,35698.01212570295,10.24.202.218,1,0
15724,1582,2025-01-05 02:05:00,mobile,chrome,0,1,27.613444744401708,53866.92685573605,14341.328378361355,10.53.59.152,1,0
15725,1283,2025-01-22 02:47:00,mobile,edge,0,0,22.698554366684203,56199.0721377898,59562.086784634426,10.139.14.217,1,0
15726,393,2025-01-14 04:36:00,mobile,edge,1,0,31.93202610125907,49604.294505442595,44169.6144118907,10.15.164.77,1,0
15727,1029,2025-01-22 05:39:00,desktop,firefox,0,1,77.6094935729697,20919.703804739635,28348.543397711346,10.14.154.214,1,0
15728,410,2025-01-12 16:37:00,mobile,firefox,1,0,25.015949540627208,5378.15301227374,27834.628742947334,10.59.9.194,0,0
15729,326,2025-01-12 19:08:00,mobile,chrome,1,0,434.9588532103371,8188.834492298995,32861.27192650093,10.249.158.3,1,0
15730,475,2025-02-14 02:50:00,desktop,chrome,0,2,147.40964950473307,40471.942609831865,30187.465553169754,10.92.174.129,1,0
15731,316,2025-01-29 11:12:00,tablet,firefox,0,0,55.57692009417383,83549.57434251804,32186.526175766834,10.89.215.16,1,0
15732,1580,2025-02-11 16:02:00,desktop,chrome,0,0,110.30175293533756,26442.60877870282,76967.75129285602,10.173.121.185,0,0
15733,1029,2025-02-04 14:31:00,tablet,safari,0,0,478.49501774994246,20906.13485561961,8471.519818421943,10.247.12.247,1,0
15734,1457,2025-02-02 06:55:00,mobile,edge,1,0,32.39925512050875,18968.231025036443,15313.408502657416,10.155.62.245,0,0
15735,1953,2025-01-28 23:43:00,desktop,safari,0,1,422.7733058427329,5839.566130788787,92380.84877539291,10.133.153.20,1,0
15736,540,2025-01-24 05:21:00,desktop,chrome,1,1,280.0558818182285,7905.6502614894935,60871.44141114942,10.253.82.80,1,0
15737,391,2025-01-16 17:16:00,mobile,chrome,1,0,36.997066221635365,20344.683663121024,20152.215343410324,10.0.4.144,1,0
15738,288,2025-02-23 08:45:00,mobile,edge,0,2,21.299682622176086,34812.68350047281,79128.20670961298,10.251.136.105,1,0
15739,38,2025-01-25 13:08:00,mobile,chrome,0,0,207.17447498846022,16203.736929107192,11390.076193353383,10.130.42.28,1,0
15740,57,2025-02-23 01:04:00,tablet,chrome,0,2,2.4631370106508066,13947.614072786166,4066.707670284796,10.183.8.122,1,0
15741,1191,2025-02-16 02:06:00,desktop,chrome,0,2,154.22707173198452,17393.464259395616,6911.4246136184465,10.236.81.13,1,0
15742,1368,2025-02-06 04:04:00,mobile,chrome,0,0,257.82656258309237,22464.81500243968,21365.01808637154,10.172.30.225,1,0
15743,585,2025-02-20 13:42:00,desktop,chrome,0,2,85.50908188007294,12960.476407237644,15332.798777339653,10.132.208.226,1,0
15744,1078,2025-02-09 11:26:00,desktop,chrome,0,2,44.38188886981621,22000.764696250444,61670.4115164832,10.164.89.213,1,0
15745,414,2025-02-18 22:44:00,mobile,firefox,0,1,43.16335664000472,3438.038731633888,104566.35562053428,10.75.105.87,1,0
15746,1405,2025-02-17 18:53:00,mobile,chrome,1,1,34.8866335918124,15652.272417223066,45301.89281075864,10.60.66.230,1,0
15747,1422,2025-02-08 18:11:00,desktop,chrome,1,1,60.397033045117496,14709.214938936904,27903.857316689828,10.128.245.81,1,0
15748,1417,2025-02-13 08:47:00,mobile,safari,0,1,42.206027213236375,8107.857361364312,10188.57779804309,10.197.108.239,1,0
15749,1024,2025-02-19 01:19:00,mobile,chrome,0,0,20.901782297628657,43870.56265823246,33725.124420594686,10.9.75.200,1,0
15750,1690,2025-01-14 11:51:00,desktop,chrome,0,2,,50676.684142661106,92692.13411036157,10.67.162.254,1,0
15751,167,2025-02-22 14:18:00,mobile,firefox,0,4,180.80667797558215,6039.790818785569,37697.75704797563,10.174.207.56,1,0
15752,832,2025-01-31 04:50:00,desktop,firefox,0,6,319.0935610484295,7620.064118093134,31147.64209886406,10.205.77.41,1,0
15753,127,2025-01-08 08:07:00,mobile,chrome,0,1,91.76848564135088,97092.38772511965,19709.079397872803,10.13.62.75,0,0
15754,1655,2025-01-10 02:42:00,desktop,chrome,0,1,353.13072233845486,13873.734123723809,2722.542858631017,10.167.33.16,1,0
15755,148,2025-02-15 00:22:00,mobile,edge,0,3,46.60919144513363,16466.953320654706,93959.23019392627,10.96.242.51,1,0
15756,872,2025-02-18 13:30:00,desktop,chrome,0,3,44.66633852844742,115506.21581299088,16649.15288617009,10.67.162.254,1,0
15757,372,2025-02-09 05:54:00,mobile,chrome,0,0,25.42530452448544,19673.777231947955,43101.70192989224,10.223.167.157,1,0
15758,1416,2025-02-09 05:09:00,mobile,chrome,0,1,7.6225957239327515,34326.41967073175,2836.7446350946743,10.1.18.88,1,0
15759,805,2025-02-21 22:29:00,mobile,firefox,0,2,8.186224416259458,30860.520302140463,28860.95579779805,10.51.81.119,1,0
15760,1103,2025-02-28 17:53:00,mobile,firefox,1,1,191.58035905444092,52478.991596630054,24963.336710109917,10.191.1.74,1,0
15761,1925,2025-02-19 21:49:00,mobile,safari,1,3,69.56222535512734,42365.47340485292,26298.72505731049,10.58.46.207,0,1
15762,1843,2025-01-09 04:34:00,desktop,firefox,0,2,146.59793233597856,20643.566242380526,87145.60922119532,10.66.179.151,1,0
15763,858,2025-02-18 03:26:00,desktop,chrome,0,2,62.29890065645985,13981.311318596612,32392.69483920419,10.217.99.89,0,0
15764,741,2025-01-31 14:36:00,desktop,safari,0,0,15.505369534667793,111650.40344900827,157293.97643787775,10.132.249.97,1,0
15765,599,2025-02-17 21:50:00,desktop,chrome,0,2,126.92702120384999,21790.028412870022,16109.415218756194,10.78.136.76,1,0
15766,1380,2025-02-13 10:34:00,mobile,safari,0,0,96.59644894892257,38411.54838764882,6235.506328270238,10.146.45.235,0,0
15767,1990,2025-02-10 16:05:00,tablet,chrome,0,1,90.09742099270458,120386.50917390472,25012.551910119062,10.249.211.76,1,0
15768,1197,2025-02-22 00:58:00,mobile,chrome,0,1,66.57463822844826,51575.05312500448,84157.8990222436,10.81.226.145,1,0
15769,1131,2025-01-10 01:46:00,mobile,edge,0,2,39.2263510270975,113631.28816801071,4617.640487648788,10.100.5.97,1,0
15770,1998,2025-02-21 04:53:00,mobile,safari,0,2,124.14255754355965,3452.7932458474165,19972.885572229283,10.134.237.156,1,0
15771,381,2025-01-21 20:17:00,mobile,chrome,0,0,62.78082677819969,16092.932450816334,10448.982093856312,10.196.11.8,1,0
15772,155,2025-01-13 02:52:00,desktop,safari,0,4,96.93218481518446,4863.827726890732,110008.64019264132,10.77.254.54,1,0
15773,190,2025-02-13 05:01:00,mobile,chrome,1,1,28.912538107505537,14479.556092077843,195752.31211785306,10.65.128.219,0,0
15774,1197,2025-02-28 22:32:00,mobile,chrome,1,3,399.25618504770705,58206.668783625726,20212.07541279987,10.5.207.77,1,0
15775,1793,2025-01-06 06:31:00,mobile,chrome,0,2,0.11023665483837261,33046.09527118987,1974.4162743543538,10.98.32.147,1,0
15776,465,2025-02-28 21:08:00,mobile,edge,1,1,149.90093174600915,16762.766262892972,23631.09271403468,10.16.81.101,1,0
15777,1449,2025-01-21 13:19:00,desktop,firefox,0,0,74.26743863657042,22442.52148905464,35099.5622492631,10.199.202.139,1,0
15778,1769,2025-02-28 03:26:00,mobile,chrome,1,1,11.610638086058511,47114.93313304918,4697.617470031842,10.208.222.120,1,0
15779,1833,2025-01-03 22:56:00,mobile,firefox,0,2,13.208878756863845,31200.487742987578,59001.95700935788,10.24.115.134,1,0
15780,1589,2025-02-06 19:36:00,desktop,edge,0,0,85.91101840312054,20740.02853719251,160467.61751037644,10.219.94.27,1,0
15781,735,2025-02-02 01:35:00,desktop,firefox,0,0,19.236526557466732,89451.09610877652,111199.08990001863,10.33.94.180,1,0
15782,1324,2025-02-19 21:59:00,tablet,chrome,0,2,97.93653781360229,167436.03668712644,45282.99006007756,10.172.27.0,0,0
15783,1110,2025-01-29 07:27:00,mobile,edge,1,4,37.79990187832264,4019.7894693346434,84645.3795416176,10.246.103.30,1,1
15784,961,2025-01-05 13:29:00,desktop,edge,0,0,6.917606541916473,39487.98394758133,23703.088270289816,10.53.38.47,1,0
15785,1417,2025-01-12 00:47:00,mobile,chrome,0,1,64.49098604128224,91337.19109007473,11030.945727135564,10.163.89.2,0,0
15786,1363,2025-01-16 07:51:00,desktop,safari,1,0,17.921065946621106,27293.076727394873,57887.482321875555,10.26.145.9,1,0
15787,1617,2025-02-22 06:46:00,desktop,chrome,0,1,36.73972866916551,5719.112318907123,78204.71534991669,10.173.126.192,0,0
15788,1109,2025-01-06 12:28:00,mobile,chrome,1,0,85.72963747643865,20530.019363802025,9028.53733490466,10.70.14.140,1,0
15789,1318,2025-02-20 08:09:00,mobile,chrome,0,1,206.24603652026101,28929.432455800274,16872.404271318865,10.178.175.164,0,0
15790,575,2025-01-31 08:00:00,mobile,safari,0,0,25.72064232324919,1578.6220617360675,48743.503787140326,10.62.247.11,1,0
15791,947,2025-02-03 22:00:00,mobile,safari,0,0,13.649170849951838,23378.322634338863,239579.71904688946,10.205.77.41,0,0
15792,1639,2025-02-27 21:12:00,desktop,edge,0,1,2.263259433024791,53252.552159900195,13246.530572332791,10.247.12.247,1,0
15793,1544,2025-02-16 00:37:00,mobile,safari,0,3,58.14478755255163,209387.80510899247,57292.02738087469,10.66.31.70,1,0
15794,1026,2025-02-08 22:48:00,desktop,safari,0,0,119.80666685416719,9684.029415387364,6020.8089532007325,10.124.80.168,0,0
15795,1134,2025-02-19 10:56:00,desktop,safari,0,1,111.67326588241058,9675.527994184122,55018.786109238485,10.58.115.241,1,0
15796,515,2025-01-28 16:12:00,mobile,chrome,0,0,506.1025611461175,8062.629037213059,18636.66374867007,10.31.237.179,0,0
15797,766,2025-02-25 20:42:00,mobile,safari,0,0,66.04006304858554,16261.425404361677,7739.257772197268,10.86.132.37,1,0
15798,1329,2025-02-17 13:41:00,mobile,chrome,1,2,22.053387444661123,44067.788474876324,11100.493476049945,10.34.116.227,1,0
15799,232,2025-02-28 14:52:00,mobile,chrome,1,1,41.04021395752396,98152.31514383404,144932.32941676155,10.206.195.134,1,0
15800,38,2025-02-03 00:29:00,tablet,chrome,0,2,2.271739727433289,,27994.338643775074,10.169.164.107,1,0
15801,1200,2025-02-08 13:24:00,tablet,safari,1,2,92.6270864744797,131855.1384480522,4501.796172259683,10.72.85.20,0,0
15802,1441,2025-01-28 11:00:00,mobile,edge,1,0,336.6985608592206,237657.69796602242,15118.827698393758,10.90.157.61,1,0
15803,1962,2025-02-25 12:02:00,mobile,chrome,0,2,18.220030900103477,24886.17085650182,278204.8316527918,10.171.141.225,1,0
15804,941,2025-02-07 18:13:00,desktop,edge,1,0,155.60113454266093,50138.59770550216,3969.381532548039,10.101.170.24,1,0
15805,247,2025-01-10 12:16:00,desktop,safari,0,1,180.05752909256267,9866.083199646315,36687.583676644215,10.207.186.87,1,0
15806,1269,2025-01-31 16:59:00,desktop,firefox,0,3,21.25574477798545,128116.30778721716,690569.995110189,10.65.142.47,1,0
15807,616,2025-01-08 23:46:00,desktop,safari,0,0,34.71791064554903,26079.235696829823,6902.854732295659,10.5.243.111,1,0
15808,315,2025-02-08 11:49:00,mobile,chrome,0,1,429.61173600163426,31055.73053535132,27834.792607985728,10.236.72.131,1,0
15809,1243,2025-02-11 23:09:00,desktop,chrome,0,0,32.2767464160531,40837.398095881574,18029.731826613886,10.117.219.75,1,0
15810,1437,2025-02-18 03:47:00,desktop,chrome,0,0,50.27441743140393,76187.01465805716,104531.90861323454,10.253.172.148,1,0
15811,110,2025-01-10 04:54:00,mobile,chrome,0,2,815.8212036297376,49433.11703635197,30206.395928023605,10.185.223.22,1,0
15812,1447,2025-01-28 17:52:00,mobile,chrome,0,1,315.39061946913074,11668.038825152216,61267.111084687465,10.45.224.26,0,0
15813,1149,2025-01-22 06:18:00,mobile,chrome,0,1,108.13027030741834,11836.316013138698,15134.150432157086,10.76.211.94,1,0
15814,1484,2025-01-25 21:37:00,mobile,safari,0,1,21.095520975643648,6910.998801828063,10141.779441084522,10.126.110.61,1,0
15815,1260,2025-02-26 09:10:00,tablet,firefox,1,0,87.40999771012535,10360.076470395386,49190.56406943974,10.229.44.245,0,0
15816,935,2025-02-03 12:28:00,desktop,firefox,0,2,29.81519209076961,110518.5986958585,18449.278269209794,10.118.26.227,1,0
15817,669,2025-01-27 14:20:00,mobile,chrome,0,0,121.60677728768083,42010.84020375386,19762.873026330155,10.53.172.115,1,0
15818,1282,2025-02-24 06:50:00,mobile,chrome,1,0,38.38469946375235,16083.286085478803,4880.077287024087,10.246.211.216,1,0
15819,400,2025-02-01 21:57:00,mobile,safari,0,2,183.36418239508683,32855.315789939064,4293.671515613435,10.70.92.217,1,0
15820,1099,2025-01-26 09:05:00,desktop,safari,1,2,4.789499747035229,279037.9355466445,11212.951058461753,10.202.22.173,1,0
15821,1506,2025-02-02 09:59:00,tablet,safari,0,0,81.0436311771598,10870.37650688416,25637.865423026327,10.62.251.134,1,0
15822,467,2025-02-20 20:45:00,mobile,firefox,0,1,0.4419110558220347,39070.21702927443,95631.74275913395,10.99.12.128,1,0
15823,171,2025-01-28 04:01:00,mobile,edge,0,3,16.86304457687699,19230.035022074953,35462.56447743646,10.26.158.225,1,0
15824,47,2025-02-07 00:42:00,mobile,chrome,0,1,0.9014104997804446,100128.02075277318,53661.97981170949,10.245.21.238,0,0
15825,1110,2025-01-11 17:22:00,desktop,chrome,1,1,6.330785391655899,3020.990971584827,15612.219438766442,10.39.251.127,0,0
15826,828,2025-01-01 17:51:00,desktop,safari,0,1,87.64653820151989,4033.424377705392,1990.2449856387636,10.28.74.33,0,0
15827,1309,2025-01-05 00:56:00,mobile,chrome,0,0,43.366311569656105,22823.52687647207,103883.05032260293,10.113.176.186,1,0
15828,1630,2025-01-29 13:43:00,tablet,chrome,1,2,99.82833895696396,39265.4864393144,293875.6945453461,10.33.29.203,1,0
15829,1958,2025-02-13 02:33:00,desktop,edge,1,2,103.11708571427178,32475.59201087177,17532.494249722025,10.84.164.183,1,0
15830,645,2025-01-13 15:10:00,mobile,chrome,0,2,16.953032931151693,109356.1945542031,48901.643209423586,10.183.20.213,1,0
15831,225,2025-02-26 13:56:00,mobile,safari,1,0,145.92606330489227,34792.51695288685,10639.593695472262,10.233.43.201,1,0
15832,1499,2025-01-10 00:31:00,desktop,chrome,1,0,69.11190339191674,3694.786094069309,45560.24860313841,10.21.21.56,1,0
15833,39,2025-02-11 18:41:00,desktop,chrome,0,1,26.365553269675488,13883.87884276084,3264.6190273391103,10.15.200.5,1,0
15834,1280,2025-01-15 01:35:00,desktop,chrome,0,0,66.8137927201239,7176.166800667774,55523.26797628879,10.215.15.73,1,0
